id;numvoie;typevoie;libvoie;cp;commune;result_housenumber;result_name;result_postcode;result_city;latitude;longitude;result_score
PC07221221Z0001-2;;LIEU-;LE ROCHER;72130;MOULINS LE CARBONNEL;;Le Pre du Rocher;72130;Moulins-le-Carbonnel;48.363531;-0.005974;0.71
PC07221221Z0003-2;;;LES TROTTINIERES;72130;MOULINS LE CARBONNEL;;Lieu Dit les Trottinieres;72130;Moulins-le-Carbonnel;48.38072;0.002453;0.76
PC07221221Z0005-2;;;LES AUNAYS;72130;MOULINS LE CARBONNEL;;Moulins-le-Carbonnel;72130;Moulins-le-Carbonnel;48.370901;-0.02342;0.6
PC07221721Z0010-0;;LIEU-;Les Postières;72190;Neuville-sur-Sarthe;;Les Blinieres;72190;Neuville-sur-Sarthe;48.059587;0.208913;0.65
PC07221721Z0010-2;24;;ter Rue Principale - La Tr;72190;NEUVILLE SUR SARTHE;24ter;Rue Principale;72190;Neuville-sur-Sarthe;48.073268;0.225181;0.78
PC07221721Z0011-0;29;RUE;du Faubourg Montmartre;75009;PARIS;29;Rue du Faubourg Montmartre;75009;Paris;48.873559;2.342725;0.97
PC07221721Z0011-2;;;Les Roussardières;72190;NEUVILLE SUR SARTHE;;Les Blinieres;72190;Neuville-sur-Sarthe;48.059587;0.208913;0.63
PC07221721Z0013-0;15;ROUTE;DE BLANDANT;72190;NEUVILLE SUR SARTHE;;Route de Blandan;72190;Neuville-sur-Sarthe;48.073565;0.226284;0.81
PC07221721Z0013-2;;;BLANDANT;72190;NEUVILLE SUR SARTHE;;Route de Blandan;72190;Neuville-sur-Sarthe;48.073565;0.226284;0.66
PC07221721Z0014-0;9;RUE;SAINT BARTHELEMY;72460;SAVIGNE L EVEQUE;9;Rue Saint Barthélémy;72460;Savigné-l'Évêque;48.077084;0.297954;0.96
PC07221721Z0014-2;5;RUE;DU CHAMP BURETTE;72190;NEUVILLE SUR SARTHE;5;Rue du Champ Burette;72190;Neuville-sur-Sarthe;48.07494;0.195931;0.95
PC07221721Z0015-0;04;ALLEE;ALLEE DU COURTY;72190;NEUVILLE-SUR-SARTHE;4;Allée du Courty;72190;Neuville-sur-Sarthe;48.07271;0.19668;0.8
PC07221721Z0015-2;4;ALLEE;ALLEE DU COURTY;72190;NEUVILLE SUR SARTHE;4;Allée du Courty;72190;Neuville-sur-Sarthe;48.07271;0.19668;0.82
PC07221721Z0017-0;9;RUE;SAINT BARTHELEMY;72460;SAVIGNE L EVEQUE;9;Rue Saint Barthélémy;72460;Savigné-l'Évêque;48.077084;0.297954;0.96
PC07221721Z0017-2;5;;RUE DU CHAMP BURETTE;72190;NEUVILLE SUR SARTHE;5;Rue du Champ Burette;72190;Neuville-sur-Sarthe;48.07494;0.195931;0.95
PC07221721Z0018-0;11;CHEMI;D'AILLANDES;72190;NEUVILLE SUR SARTHE;11;Chemin d’Aillande;72190;Neuville-sur-Sarthe;48.043759;0.211124;0.82
PC07221721Z0018-2;11;;CHEMIN D AILLANDE;72190;NEUVILLE SUR SARTHE;11;Chemin d’Aillande;72190;Neuville-sur-Sarthe;48.043759;0.211124;0.95
PC07221721Z0019-0;15;ROUTE;DE BLANDAN;72190;NEUVILLE SUR SARTHE;;Route de Blandan;72190;Neuville-sur-Sarthe;48.073565;0.226284;0.88
PC07221721Z0019-2;;;CHAUVEAU;72190;NEUVILLE SUR SARTHE;;ZA de Chapeau;72190;Neuville-sur-Sarthe;48.046544;0.214558;0.66
PC07221821Z1315-0;2;LIEU-;LE BAS DE LA LANDE;72140;NEUVILLETTE EN CHARNIE;2;Lieu Dit le Bas de la Lande;72140;Neuvillette-en-Charnie;48.075758;-0.217482;0.86
PC07221821Z1315-2;2;LIEU-;LE BAS DE LA LANDE;72140;NEUVILLETTE EN CHARNIE;2;Lieu Dit le Bas de la Lande;72140;Neuvillette-en-Charnie;48.075758;-0.217482;0.86
PC07221921Z0003-0;3;RUE;de la Moqueterie;72240;Bernay-Neuvy-en-Champagne;3;Rue de la Moquetterie;72240;Bernay-Neuvy-en-Champagne;48.081525;-0.036459;0.92
PC07221921Z0003-2;;;LE CLOTEAU NEUVY;72240;BERNAY NEUVY EN CHAMPAGNE;;Le Tertre Neuvy;72240;Bernay-Neuvy-en-Champagne;48.071266;0.004222;0.68
PC07221921Z0006-0;4;RUE;de Loué;72240;Bernay-Neuvy-en-Champagne;4;Rue de Loue;72240;Bernay-Neuvy-en-Champagne;48.072952;-0.059979;0.95
PC07221921Z0006-1;4;RUE;de Loué;72240;Bernay-Neuvy-en-Champagne;4;Rue de Loue;72240;Bernay-Neuvy-en-Champagne;48.072952;-0.059979;0.95
PC07221921Z0006-2;4;;Rue de Loué;72240;BERNAY NEUVY EN CHAMPAGNE;4;Rue de Loue;72240;Bernay-Neuvy-en-Champagne;48.072952;-0.059979;0.95
PC07223118Z002901-0;;;LA REMOULIERE;72150;LE GRAND-LUCE;;Route de la Remouliere;72150;Le Grand-Lucé;47.868769;0.442731;0.71
PC07223118Z002901-2;;;LA PIECE DE L'AUNAY;72250;PARIGNE L'EVEQUE;;Le Moulin de l’Aunay;72250;Parigné-l'Évêque;47.923958;0.400191;0.63
PC07223120Z000802-0;51;AVENU;ABEL TIRAND;72250;PARIGNE L'EVEQUE;51;Avenue Abel Tirand;72250;Parigné-l'Évêque;47.93734;0.364482;0.89
PC07223120Z000802-2;92;AVENU;GALLOUEDEC;72250;PARIGNE L'EVEQUE;;Avenue du Docteur Gallouëdec;72250;Parigné-l'Évêque;47.934573;0.365544;0.67
PC07223121Z0021-0;;;LE GENNEBRAIS;72250;PARIGNE L'EVEQUE;;Allée des Genêts;72250;Parigné-l'Évêque;47.937087;0.350556;0.6
PC07223121Z0021-2;;;LE GENNEBRAIS;72250;PARIGNE L'EVEQUE;;Allée des Genêts;72250;Parigné-l'Évêque;47.937087;0.350556;0.6
PC07223121Z002201-0;25;;LOTISSEMENT LE VIGNEAU;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.77
PC07223121Z002201-2;25;;LOTISSEMENT DU VIGNEAU;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.89
PC07223121Z0025-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0025-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0026-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0026-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0027-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0027-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0028-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0028-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0029-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0029-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0030-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0030-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0031-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0031-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0032-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0032-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0033-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0033-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0034-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0034-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0035-0;;;LE PATIS;72230;RUAUDIN;;Rue Denis Papin;72230;Ruaudin;47.939944;0.256344;0.48
PC07223121Z0035-2;;;LOTISSEMENT LES HAUTS DE L;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.56
PC07223121Z0036-0;2;ROUTE;D'ECORPAIN  LE PETIT FAT;72120;SAINTE-CEROTTE;2;Route d’Ecorpain;72120;Sainte-Cérotte;47.900362;0.683394;0.68
PC07223121Z0036-2;;;LOTISSEMENT LES GENETS II;72250;PARIGNE L'EVEQUE;;Allée des Genêts;72250;Parigné-l'Évêque;47.937087;0.350556;0.55
PC07223121Z0038-0;11;ALLEE;DES MANDOLINES;72250;PARIGNE L'EVEQUE;11;Allée des Mandolines;72250;Parigné-l'Évêque;47.933808;0.351189;0.96
PC07223121Z0038-2;;;LES GUEMARDIERES;72250;PARIGNE L'EVEQUE;;Lieu Dit les Guemardieres;72250;Parigné-l'Évêque;47.942507;0.337583;0.76
PC07223121Z0039-0;;;LES GRAFFARDIERES;72150;PRUILLE L'EGUILLE;;Le Jardin des Renaudieres;72150;Pruillé-l'Éguillé;47.835704;0.445472;0.56
PC07223121Z0039-2;;;ALLEE DU CORMIER;72250;PARIGNE L'EVEQUE;;Allée du Poirier;72250;Parigné-l'Évêque;47.941603;0.351483;0.71
PC07223121Z0040-0;13;ALLEE;DES CHATAIGNIERS;72250;PARIGNE L'EVEQUE;13;Allée des Châtaigniers;72250;Parigné-l'Évêque;47.929374;0.365923;0.96
PC07223121Z0040-2;13;;ALLÉE DES CHATAIGNIERS;72250;PARIGNE L'EVEQUE;13;Allée des Châtaigniers;72250;Parigné-l'Évêque;47.929374;0.365923;0.96
PC07223121Z0041-0;52;ROUTE;DE REUGNY;37380;MONNAIE;52;Route de Reugny;37380;Monnaie;47.496365;0.801221;0.96
PC07223121Z0041-2;;AVENU;GALLOUEDEC;72250;PARIGNE L'EVEQUE;;Avenue du Docteur Gallouëdec;72250;Parigné-l'Évêque;47.934573;0.365544;0.71
PC07223121Z0044-0;12;ROUTE;DE FONTENAY;72560;;12;Route de Fontenay;72560;Changé;47.977661;0.339661;0.96
PC07223121Z0044-2;;;Lot n°13 lotissement Coeu;72250;PARIGNE L'EVEQUE;;La Queue de l’Etang;72250;Parigné-l'Évêque;47.963443;0.346085;0.33
PC07223121Z0047-0;1;ALLEE;DU PRE DE LA MARIE;72250;PARIGNE L'EVEQUE;1;Rue Marie Curie;72250;Parigné-l'Évêque;47.938622;0.365115;0.5
PC07223121Z0047-2;;;LOT 9 - LOTISSEMENT COEUR;72250;PARIGNE L'EVEQUE;;Lotissement du Vigneau;72250;Parigné-l'Évêque;47.932674;0.374245;0.54
PC07223121Z0048-0;7;IMPAS;DES ROSSIGNOLS;72230;MULSANNE;7;Impasse des Rossignols;72230;Mulsanne;47.915812;0.254779;0.85
PC07223121Z0048-2;;ROUTE;DE LA COUTURE;72250;PARIGNE L'EVEQUE;;Route de la Couture;72250;Parigné-l'Évêque;47.943548;0.355263;0.96
PC07223421Z1177-0;8;RUE;DE LA GARE;72140;PEZE-LE-ROBERT;8;Rue de la Gare;72140;Pezé-le-Robert;48.194151;-0.060048;0.95
PC07223421Z1177-2;7;RUE;DU 11 AOUT 1944;72140;PEZE LE ROBERT;7;Rue du 11 Août 1944;72140;Pezé-le-Robert;48.193734;-0.059042;0.95
PC07224120Z000401-0;4;;IMPASSE DES 4 VENTS;72160;LA CHAPELLE SAINT REMY;4;Impasse des 4 Vents;72160;La Chapelle-Saint-Rémy;48.108528;0.454312;0.95
PC07224120Z000401-2;;LIEU-;CHAMPS DU DRU;72450;MONTFORT-LE-GESNOIS;;Champ du Dru;72450;Montfort-le-Gesnois;48.055718;0.417365;0.75
PC07224121Z0015-0;;LIEU-;CHAMPS DU CORMIER;72450;MONTFORT LE GESNOIS;;Champ du Prieure;72450;Montfort-le-Gesnois;48.057306;0.417458;0.56
PC07224121Z0015-2;;LIEU-;LE CORMIER;;MONTFORT-LE-GESNOIS;;Rue du Beucher;72450;Montfort-le-Gesnois;48.04109;0.404925;0.54
PC07224121Z0016-0;1;RUE;DU PATIS;72450;MONTFORT LE GESNOIS;1;Rue du Pâtis;72450;Montfort-le-Gesnois;48.048816;0.403387;0.95
PC07224121Z0016-2;12;;rue de la Croix Blanche;72450;MONTFORT-LE-GESNOIS;;Rue de la Croix Blanche;72450;Montfort-le-Gesnois;48.049871;0.398367;0.89
PC07224121Z0020-0;7;;CHEMIN DU PRESSOIR;72450;MONTFORT LE GESNOIS;;Chemin du Pressoir;72450;Montfort-le-Gesnois;48.045542;0.392257;0.9
PC07224121Z0020-2;;;CHEMIN DE LA ROUVRAIE;72450;MONTFORT-LE-GESNOIS;;Cheminement de la Rouvraie;72450;Montfort-le-Gesnois;48.055089;0.41725;0.81
PC07224121Z0021-0;29;;RUE DE TORCE;72450;LOMBRON;29;Rue de Torcé;72450;Lombron;48.07998;0.416408;0.96
PC07224121Z0021-2;;;CHAMP DU DRU;72450;MONTFORT-LE-GESNOIS;;Champ du Dru;72450;Montfort-le-Gesnois;48.055718;0.417365;0.94
PC07224121Z0022-0;75ter;;ROUTE DE CONNERRE;72450;MONTFORT-LE-GESNOIS;75ter;Route de Connérré;72450;Montfort-le-Gesnois;48.053469;0.435303;0.96
PC07224121Z0022-2;28 te;;ROUTE DE CONNERRE;72450;MONTFORT-LE-GESNOIS;28;Route de Connérré;72450;Montfort-le-Gesnois;48.049866;0.423898;0.9
PC07224921Z0009-0;3;RUE;du commandant Salle;72240;LAVARDIN;3;Rue du Commandant Salle;72240;Lavardin;48.079102;0.062033;0.95
PC07224921Z0009-1;3;RUE;du Commandant Salle;72240;LAVARDIN;3;Rue du Commandant Salle;72240;Lavardin;48.079102;0.062033;0.95
PC07224921Z0009-2;10;RUE;DES LILAS;72550;LA QUINTE;10;Rue des Lilas;72550;La Quinte;48.061044;0.03838;0.95
PC07224921Z0010-0;12;RUE;DE LA MARIETTE;72000;LE MANS;12;Rue de la Mariette;72000;Le Mans;48.000292;0.204506;0.98
PC07224921Z0010-2;7;RUE;DES CORMIERS;72550;LA QUINTE;7;Rue des Cormiers;72550;La Quinte;48.061403;0.038259;0.95
PC07224921Z0013-0;59;RUE;DE L'ANTONNIERE;72650;SAINT SATURNIN;59;Rue de l’Antonnière;72650;Saint-Saturnin;48.062001;0.157964;0.96
PC07224921Z0013-2;9;RUE;DES LILAS;72550;LA QUINTE;9;Rue des Lilas;72550;La Quinte;48.060927;0.037971;0.95
PC07224921Z0014-0;47;RUE;DE LA CHERENCE;72550;COULANS-SUR-GEE;47;Rue de la Chérence;72550;Coulans-sur-Gée;48.021337;0.002276;0.95
PC07224921Z0014-1;47;RUE;DE LA CHERENCE;72550;COULANS SUR GEE;47;Rue de la Chérence;72550;Coulans-sur-Gée;48.021337;0.002276;0.95
PC07224921Z0014-2;11;RUE;DES LILAS - LOTISSEMENT LE;72550;LA QUINTE;11;Rue des Lilas;72550;La Quinte;48.061063;0.038222;0.61
PC07224921Z0015-0;12;RUE;DE LA MARIETTE;72000;LE MANS;12;Rue de la Mariette;72000;Le Mans;48.000292;0.204506;0.98
PC07224921Z0015-1;12;RUE;DE LA MARIETTE;72000;LE MANS;12;Rue de la Mariette;72000;Le Mans;48.000292;0.204506;0.98
PC07224921Z0015-2;7;RUE;DES CORMIERS;72550;LA QUINTE;7;Rue des Cormiers;72550;La Quinte;48.061403;0.038259;0.95
PC07224921Z0016-0;5;ALLEE;DES CEPAGES;72550;FAY;5;Allée des Cépages;72550;Fay;48.009552;0.071823;0.95
PC07224921Z0016-2;5;RUE;DES SAULES;72550;LA QUINTE;5;Rue des Saules;72550;La Quinte;48.060677;0.038937;0.95
PC07224921Z0017-0;47;RUE;de Chérancé;72550;COULANS SUR GEE;47;Rue de la Chérence;72550;Coulans-sur-Gée;48.021337;0.002276;0.79
PC07224921Z0017-1;47;RUE;de Chérancé;72550;Coulans-sur-Gée;47;Rue de la Chérence;72550;Coulans-sur-Gée;48.021337;0.002276;0.79
PC07224921Z0017-2;11;RUE;des Lilas;72550;LA QUINTE;11;Rue des Lilas;72550;La Quinte;48.061063;0.038222;0.95
PC07225421Z0003-0;27;RUE;MARECHAL LECLERC;72610;ROUESSE FONTAINE;27;Rue du Marechal Leclerc;72610;Rouessé-Fontaine;48.324179;0.15065;0.88
PC07225421Z0003-2;;;RUE DU GENERAL LECLERC;72610;ROUESSE FONTAINE;;Rue du General Leclerc;72610;Rouessé-Fontaine;48.32401;0.150464;0.95
PC07227120Z0002-2;;;LE CHAMP DES RUELLES;72110;SAINT CELERIN LE GERE;;Le Champ des Pres;72110;Saint-Célerin;48.12673;0.433015;0.62
PC07227121Z0010-0;6;RUE;de Sillé le Philippe;72110;SAINT CELERIN;6;Rue de Sillé-le-Philippe;72110;Saint-Célerin;48.122373;0.429461;0.95
PC07227121Z0010-2;6;;RUE DE SILLE LE PHILIPPE;72110;SAINT CELERIN LE GERE;6;Rue de Sillé-le-Philippe;72110;Saint-Célerin;48.122373;0.429461;0.79
PC07227121Z0011-0;;;400 route DE SILLE LE PHIL;72110;SAINT CELERIN;400;Route de Sille le Philippe;72110;Saint-Célerin;48.119977;0.427856;0.83
PC07227121Z0011-2;400;;ROUTE DE SILLE LE PHILIPPE;72110;SAINT CELERIN LE GERE;400;Route de Sille le Philippe;72110;Saint-Célerin;48.119977;0.427856;0.81
PC07227121Z0013-0;2;;Lotissement des Bleuets du;72110;saint celeirn;2;Lot les Bleuets du Calvaire;72110;Saint-Célerin;48.126572;0.425331;0.53
PC07227121Z0013-2;;;LE CHAMP DE LA GARENNE;72110;SAINT CELERIN LE GERE;;Le Pre de la Grenouillerie;72110;Saint-Célerin;48.128324;0.431996;0.53
PC07227521Z0008-0;77;RUE;MARCEL DASSAULT;92100;BOULOGNE-BILLANCOURT;77;Rue Marcel Dassault;92100;Boulogne-Billancourt;48.834141;2.249536;0.98
PC07227521Z0008-2;;LIEU-;LA PAUMERIE;72460;SAINT-CORNEILLE;;La Mare Fleurie;72460;Saint-Corneille;48.085207;0.363459;0.51
PC07227521Z0009-0;6 BIS;ROUTE;DE L'ESPÉRANCE;72460;SAINT-CORNEILLE;6bis;Route de l’Espérance;72460;Saint-Corneille;48.073934;0.34146;0.89
PC07227521Z0009-2;6 BIS;ROUTE;DE L'ESPÉRANCE;72460;SAINT-CORNEILLE;6bis;Route de l’Espérance;72460;Saint-Corneille;48.073934;0.34146;0.89
PC07227521Z0010-0;69;;GRANDE RUE;72460;SAINT-CORNEILLE;69;Grande Rue;72460;Saint-Corneille;48.066134;0.349681;0.96
PC07227521Z0010-2;69;;GRANDE RUE;72460;SAINT-CORNEILLE;69;Grande Rue;72460;Saint-Corneille;48.066134;0.349681;0.96
PC07227521Z0011-0;;LIEU-;LE FROMENTIN;72460;SAINT-CORNEILLE;;Le Mortier;72460;Saint-Corneille;48.071574;0.347038;0.49
PC07227521Z0011-2;;LIEU-;LE FROMENTIN;72460;SAINT-CORNEILLE;;Le Mortier;72460;Saint-Corneille;48.071574;0.347038;0.49
PC07227521Z0012-0;6;RUE;DES IRIS;72460;SAINT-CORNEILLE;6;Rue des Iris;72460;Saint-Corneille;48.067968;0.342312;0.95
PC07227521Z0012-2;2;RUE;NEUVE;72460;SAINT-CORNEILLE;2;Rue Neuve;72460;Saint-Corneille;48.067061;0.341895;0.95
PC07228720Z208101-0;96;AVENU;DU DOCTEUR JEAN MAC;72100;LE MANS;96;Avenue du Docteur Jean Mac;72100;Le Mans;47.981347;0.216827;0.91
PC07228720Z208101-2;;;ROUTE DE FROMENTEAU;72220;SAINT GERVAIS EN BELIN;;Route de Fromenteau;72220;Saint-Gervais-en-Belin;47.872634;0.205872;0.96
PC07228721Z2093-0;14;RUE;DE COPERNIC;72100;LE MANS;14;Rue Copernic;72100;Le Mans;47.987132;0.215168;0.86
PC07228721Z2093-2;72R;ROUTE;DE FROMENTEAU;72220;SAINT GERVAIS EN BELIN;;Route de Fromenteau;72220;Saint-Gervais-en-Belin;47.872634;0.205872;0.88
PC07228721Z2098-0;138;ROUTE;DES AUGERAIES;72220;SAINT GERVAIS EN BELIN;138;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.861877;0.209433;0.96
PC07228721Z2098-2;138;ROUTE;DES AUGERAIES;72220;SAINT GERVAIS EN BELIN;138;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.861877;0.209433;0.96
PC07228721Z2099-0;158;ROUTE;DES AUGERAIES;72220;SAINT GERVAIS EN BELIN;158;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.860042;0.209572;0.96
PC07228721Z2099-2;158;;ROUTE DES AUGERAIES;72220;SAINT GERVAIS EN BELIN;158;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.860042;0.209572;0.96
PC07228721Z2101-0;67;ROUTE;DES HAIES;72220;SAINT GERVAIS EN BELIN;;Route des Haies;72220;Saint-Gervais-en-Belin;47.850699;0.190132;0.88
PC07228721Z2101-2;67;;ROUTE DES HAIES;72220;SAINT GERVAIS EN BELIN;;Route des Haies;72220;Saint-Gervais-en-Belin;47.850699;0.190132;0.88
PC07228721Z2105-0;1;RUE;DE PICARDIE;72220;SAINT GERVAIS EN BELIN;1;Rue de Picardie;72220;Saint-Gervais-en-Belin;47.87948;0.218443;0.95
PC07228721Z2106-0;138;ROUTE;DES AUGERAIES;72220;SAINT GERVAIS EN BELIN;138;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.861877;0.209433;0.96
PC07228721Z2106-2;138;ROUTE;DES AUGERAIES;72220;SAINT GERVAIS EN BELIN;138;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.861877;0.209433;0.96
PC07228721Z2107-0;62B;ROUTE;DU PLESSIS;72220;SAINT GERVAIS EN BELIN;62bis;Route du Plessis;72220;Saint-Gervais-en-Belin;47.879679;0.205957;0.88
PC07228721Z2107-2;62B;;ROUTE DU PLESSIS;72220;SAINT GERVAIS EN BELIN;62bis;Route du Plessis;72220;Saint-Gervais-en-Belin;47.879679;0.205957;0.88
PC07228721Z2108-0;158;ROUTE;DES AUGERAIES;72220;SAINT GERVAIS EN BELIN;158;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.860042;0.209572;0.96
PC07228721Z2108-2;158;;ROUTE DES AUGERAIES;72220;SAINT GERVAIS EN BELIN;158;Route des Augeraies;72220;Saint-Gervais-en-Belin;47.860042;0.209572;0.96
PC07228721Z2110-0;2;RUE;DES LILAS;72000;LE MANS;;Rue des Lilas Désirés;72000;Le Mans;47.997259;0.181267;0.67
PC07228721Z2110-2;62;;ROUTE DU PLESSIS;72220;SAINT GERVAIS EN BELIN;62;Route du Plessis;72220;Saint-Gervais-en-Belin;47.879536;0.207039;0.96
PC07228921Z0010-0;13;RUE;de St Ouen;72650;LA MILESSE;13;Rue de Saint-Ouen;72650;La Milesse;48.066459;0.138485;0.81
PC07228921Z0010-2;27bis;RUE;de verdun;72380;SAINTE JAMME SUR SARTHE;;Rue de Verdun;72380;Sainte-Jamme-sur-Sarthe;48.140209;0.160313;0.83
PC07228921Z0011-2;;RUE;LA GROIE - LOTISSEMENT 34;72380;SAINTE JAMME SUR SARTHE;;La Groie de l’Arche;72380;Sainte-Jamme-sur-Sarthe;48.137691;0.170555;0.54
PC07228921Z0013-0;;;PAR MME MONIQUE VEAU, 12 B;72380;SAINTE JAMME SUR SARTHE;;;;;;;
PC07228921Z0013-2;;;ANTOIGNE;72380;SAINTE JAMME SUR SARTHE;;Antoigne;72380;Sainte-Jamme-sur-Sarthe;48.148266;0.161843;0.94
PC07228921Z0015-0;19;RUE;du panorama;72380;SAINT JEAN D'ASSE;19;Rue du Panorama;72380;Saint-Jean-d'Assé;48.148735;0.111091;0.95
PC07228921Z0015-2;;;LA GROIE - LOTISSEMENT 34;72380;SAINTE JAMME SUR SARTHE;;La Groie de l’Arche;72380;Sainte-Jamme-sur-Sarthe;48.137691;0.170555;0.55
PC07228921Z0016-0;;;Les Feltières;72380;SAINT JEAN D'ASSÉ;;Lieu Dit les Feltieres;72380;Saint-Jean-d'Assé;48.177312;0.151472;0.73
PC07228921Z0016-2;3;RUE;Des bégonias;72380;SAINTE JAMME SUR SARTHE;3;Rue des Bégonias;72380;Sainte-Jamme-sur-Sarthe;48.145535;0.165605;0.95
PC07229021Z1839-0;;;LA GRANDE GEMERIE;72380;SAINT JEAN D'ASSE;;La Grande Gemerie;72380;Saint-Jean-d'Assé;48.155964;0.129207;0.94
PC07229021Z1839-2;;;LA GRANDE GEMERIE;72380;SAINT JEAN D'ASSE;;La Grande Gemerie;72380;Saint-Jean-d'Assé;48.155964;0.129207;0.94
PC07229021Z1845-0;1;RUE;DE LA CROIX BLANCHE;72380;SAINT JEAN D'ASSE;1;Rue de la Croix Blanche;72380;Saint-Jean-d'Assé;48.151325;0.120456;0.95
PC07229021Z1845-2;;;LA CROIX VALLIENNE;72380;SAINT JEAN D'ASSE;;Lieu Dit la Croix Valienne;72380;Saint-Jean-d'Assé;48.159696;0.127092;0.74
PC07229021Z1846-0;;;LE CHAMPS DU CARREFOUR;72380;SAINT JEAN D'ASSE;;Champ du Carrefour;72380;Saint-Jean-d'Assé;48.158487;0.084585;0.8
PC07229021Z1846-2;;;CHAMP DU CARREFOUR;72380;SAINT JEAN D'ASSE;;Champ du Carrefour;72380;Saint-Jean-d'Assé;48.158487;0.084585;0.94
PC07229421Z000201-0;;;8 RUE DU GASSEAU;72130;SAINT LEONARD DES BOIS;8;Route du Gasseau;72130;Saint-Léonard-des-Bois;48.35588;-0.080327;0.81
PC07229421Z000201-2;8;;ROUTE DU GASSEAU;72130;SAINT LEONARD DES BOIS;8;Route du Gasseau;72130;Saint-Léonard-des-Bois;48.35588;-0.080327;0.94
PC07229721Z0002-0;15;RUE;AUVRAY;72000;LE MANS;15;Rue Auvray;72000;Le Mans;48.000886;0.196283;0.98
PC07229721Z0002-1;15;RUE;Auvray;72000;LE MANS;15;Rue Auvray;72000;Le Mans;48.000886;0.196283;0.98
PC07229721Z0002-2;;;LE VIGNARD;72170;SAINT MARCEAU;;Saint-Marceau;72170;Saint-Marceau;48.180396;0.130045;0.5
